step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
85,CASH_OUT,8924971.59,C1227042704,8924971.59,0,C585705042,59990.3,8984961.89,1
22,CASH_OUT,346704.55,C54851371,346704.55,0,C943084296,513994.79,860699.34,1
20,TRANSFER,16614.82,C2080146129,16614.82,0,C748889213,0,0,1
66,TRANSFER,2096634.43,C1735799250,2096634.43,0,C106378482,0,0,1
61,TRANSFER,475368.94,C397354505,475368.94,0,C320276503,0,0,1
64,TRANSFER,841052.98,C1837436553,841052.98,0,C611839321,0,0,1
66,CASH_OUT,4631432.03,C2089741901,4631432.03,0,C434503423,122727.22,4754159.25,1
65,CASH_OUT,174923.28,C1061805919,174923.28,0,C1217320472,0,174923.28,1
61,CASH_OUT,55062.46,C983142202,55062.46,0,C204026282,0,55062.46,1
17,TRANSFER,305627,C1711670940,305627,0,C385061535,0,0,1
78,TRANSFER,113829.89,C973342461,113829.89,0,C631818291,0,0,1
8,CASH_OUT,181728.11,C2102265902,0,0,C789014007,11397,184477.77,1
79,CASH_OUT,1619331.51,C1899697178,1619331.51,0,C553920581,0,1619331.51,1
70,CASH_OUT,167067.78,C1636013570,167067.78,0,C2066003164,169160.19,336227.97,1
40,TRANSFER,7887.75,C1551140519,7887.75,0,C311151183,0,0,1
49,TRANSFER,1021129.67,C1545338291,1021129.67,0,C372035143,0,0,1
77,CASH_OUT,5715004.3,C1519833841,5715004.3,0,C1856760155,318309.23,6033313.53,1
39,TRANSFER,238717.5,C492613437,238717.5,0,C74971191,0,0,1
8,TRANSFER,29707.86,C1825456600,29707.86,0,C570409417,0,0,1
9,TRANSFER,1154353.99,C670587931,1154353.99,0,C150406565,0,10872.9,1
85,CASH_OUT,1440705.58,C1733056191,1440705.58,0,C1061971573,0,1440705.58,1
69,TRANSFER,5521483.54,C505397169,5521483.54,0,C599233021,0,0,1
8,TRANSFER,29707.86,C1825456600,29707.86,0,C570409417,0,0,1
5,TRANSFER,10119.47,C1775746074,10119.47,0,C746009679,0,0,1
36,CASH_OUT,819503.92,C510717698,819503.92,0,C1469248112,255585.23,1470226.48,1
58,CASH_OUT,246938.77,C1249676524,246938.77,0,C1822682019,0,246938.77,1
86,TRANSFER,21829.31,C1342024703,21829.31,0,C1828683068,0,0,1
13,CASH_OUT,454859.39,C1274887619,0,0,C2146670328,0,454859.39,1
25,CASH_OUT,217231,C1847744332,217231,0,C1181708889,7236671.1,7453902.1,1
20,TRANSFER,16614.82,C2080146129,16614.82,0,C748889213,0,0,1
34,TRANSFER,52557.21,C437611850,52557.21,0,C830293590,0,0,1
38,TRANSFER,21367,C1884262933,21367,0,C69223691,0,0,1
36,TRANSFER,326884.31,C237051726,326884.31,0,C1684081981,0,0,1
43,TRANSFER,29988,C158964639,29988,0,C1661087818,0,0,1
46,TRANSFER,71372,C33339986,71372,0,C2120774041,0,0,1
47,CASH_OUT,36532.84,C1588509166,36532.84,0,C1486240719,0,36532.84,1
38,TRANSFER,3372,C2049498532,3372,0,C1540407960,0,0,1
65,TRANSFER,881811.11,C920552627,881811.11,0,C1105243161,0,0,1
33,TRANSFER,3295227.84,C1152596026,3295227.84,0,C1976114093,0,0,1
45,TRANSFER,213983.59,C286239409,213983.59,0,C151804423,0,0,1
12,CASH_OUT,2007,C1331829443,2007,0,C127509847,129917.8,250910.76,1
82,CASH_OUT,987591.59,C599597900,987591.59,0,C886672232,0,987591.59,1
34,TRANSFER,1462355.44,C2112073607,1462355.44,0,C399994587,0,0,1
33,TRANSFER,6648389.9,C67311634,6648389.9,0,C674603923,0,0,1
75,TRANSFER,810039.19,C756454870,810039.19,0,C1095120189,0,0,1
31,CASH_OUT,120406.39,C1938001564,120406.39,0,C878440089,0,120406.39,1
79,CASH_OUT,432254.84,C1072407495,432254.84,0,C577652704,1300115.81,1732370.65,1
40,TRANSFER,6188772.44,C979937832,6188772.44,0,C1787596520,0,0,1
78,CASH_OUT,113829.89,C1130541030,113829.89,0,C50502894,0,113829.89,1
80,TRANSFER,42659.39,C1702857614,42659.39,0,C952860391,0,0,1
69,CASH_OUT,7728992.56,C403242634,7728992.56,0,C61990291,340622.45,8069615,1
15,CASH_OUT,696763.08,C725915377,696763.08,0,C1656726101,366114.58,1347073.81,1
18,CASH_OUT,11481,C779194867,11481,0,C1475456951,761417.61,1765080.5,1
34,TRANSFER,40458,C262165422,40458,0,C847172802,0,0,1
10,TRANSFER,9217.19,C184586799,9217.19,0,C812377986,0,96795.6,1
16,TRANSFER,828720.89,C1422357582,828720.89,0,C366986030,0,0,1
65,TRANSFER,385556.82,C1699346936,385556.82,0,C27494611,0,0,1
34,TRANSFER,27951.26,C722855847,27951.26,0,C866867675,0,0,1
13,TRANSFER,1161495.82,C1864459372,1161495.82,0,C537531657,0,0,1
56,CASH_OUT,4243468.19,C175411270,4243468.19,0,C1082242132,698483.22,4941951.41,1
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0,C675598051,622555.65,4382623.69,1
34,TRANSFER,865948.49,C321662798,865948.49,0,C1466511502,0,0,1
65,TRANSFER,215.83,C270115029,215.83,0,C1574358644,0,0,1
14,TRANSFER,2927005.15,C2081788795,2927005.15,0,C2138456206,0,0,1
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0,C1560573396,0,4002861.53,1
73,CASH_OUT,12619.29,C754386554,12619.29,0,C1470379039,204470.03,217089.31,1
45,CASH_OUT,217255.97,C1291131466,217255.97,0,C1786011910,2115234.86,2332490.82,1
45,TRANSFER,217255.97,C1481880227,217255.97,0,C948441746,0,0,1
66,TRANSFER,548269.98,C172609143,548269.98,0,C106756368,0,0,1
25,CASH_OUT,8383.17,C644686763,8383.17,0,C980380973,6577262.64,6585645.81,1
77,CASH_OUT,9039246.82,C378412722,9039246.82,0,C802151575,464686.69,9503933.51,1
15,CASH_OUT,170,C1065370362,170,0,C200064275,413421.36,345764.15,1
42,CASH_OUT,3569720.42,C2012983997,3569720.42,0,C365271329,0,3569720.42,1
69,CASH_OUT,5521483.54,C1786386487,5521483.54,0,C1454031203,5527212.34,11000000,1
11,TRANSFER,313418.28,C711446907,313418.28,0,C888769567,0,97980.88,1
82,TRANSFER,1534985.07,C1000937208,1534985.07,0,C1880907151,0,0,1
66,CASH_OUT,2096634.43,C65342125,2096634.43,0,C282355647,183429.98,2280064.41,1
36,CASH_OUT,103056,C1859440956,103056,0,C1389963224,444182.13,547238.13,1
59,CASH_OUT,3904257.51,C280132554,3904257.51,0,C858291954,0,3904257.51,1
10,TRANSFER,93810.76,C481501970,93810.76,0,C1262577882,0,0,1
72,CASH_OUT,10000000,C1438388258,10000000,0,C1089455271,81810.42,10100000,1
11,CASH_OUT,2100,C169099320,2100,0,C697156329,112512.48,114612.48,1
5,TRANSFER,120074.73,C1409933277,120074.73,0,C162114152,0,0,1
42,TRANSFER,1917497.63,C373557981,1917497.63,0,C114416170,0,0,1
65,CASH_OUT,126690.14,C1827521206,126690.14,0,C1015650621,353834.29,480524.43,1
78,TRANSFER,1321091.25,C3630973,1321091.25,0,C1609262789,0,0,1
13,TRANSFER,1161495.82,C1864459372,1161495.82,0,C537531657,0,0,1
85,CASH_OUT,64344.59,C1334187064,64344.59,0,C719763224,0,64344.59,1
57,TRANSFER,1014816.16,C550185181,1014816.16,0,C1007032757,0,0,1
27,TRANSFER,494244.61,C1529468267,494244.61,0,C1924171481,0,0,1
21,TRANSFER,158299.34,C278180302,158299.34,0,C1551346623,0,0,1
56,TRANSFER,82767.31,C447204018,82767.31,0,C1405076025,0,0,1
58,TRANSFER,246938.77,C1588962215,246938.77,0,C1667993735,0,0,1
21,TRANSFER,785323,C1204079316,785323,0,C637091706,0,0,1
17,CASH_OUT,195351.76,C268542581,195351.76,0,C504693752,156408.25,265841,1
22,CASH_OUT,379878,C1495269307,379878,0,C475345362,1301414.19,1681292.19,1
51,CASH_OUT,1398946.33,C1269420432,1398946.33,0,C237977902,0,1398946.33,1
57,CASH_OUT,1014816.16,C1871778702,1014816.16,0,C2092796486,1417511.04,2432327.2,1
20,CASH_OUT,448025.06,C348303891,448025.06,0,C1432596631,71679.93,519704.99,1
45,TRANSFER,7335355.57,C1102672587,7335355.57,0,C735323689,0,0,1
71,CASH_OUT,91691.75,C1841119507,91691.75,0,C1966998418,329117.96,420809.71,1
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0,C675598051,622555.65,4382623.69,1
46,CASH_OUT,71372,C313736303,71372,0,C935310781,613464.04,684836.04,1
18,CASH_OUT,1144089.37,C1542410200,1144089.37,0,C183389809,2502877.26,3879210.29,1
40,TRANSFER,6188772.44,C979937832,6188772.44,0,C1787596520,0,0,1
38,TRANSFER,21367,C1884262933,21367,0,C69223691,0,0,1
25,CASH_OUT,18126.95,C57087263,18126.95,0,C1574807586,0,18126.95,1
8,CASH_OUT,29707.86,C515973302,29707.86,0,C170071280,10935,0,1
89,CASH_OUT,766631.82,C876716683,766631.82,0,C1473416514,0,766631.82,1
40,TRANSFER,20314.97,C776336653,20314.97,0,C737099940,0,0,1
25,TRANSFER,44829.81,C589374615,44829.81,0,C1612426642,0,0,1
37,CASH_OUT,180967.56,C1196784232,180967.56,0,C165922010,95280.53,276248.1,1
59,CASH_OUT,2050727.81,C992917413,2050727.81,0,C104038589,0,2050727.81,1
44,CASH_OUT,387952.42,C321872585,387952.42,0,C401911630,2070655.98,2222177.16,1
60,TRANSFER,1026208.84,C1813387968,1026208.84,0,C106857650,0,0,1
2,TRANSFER,963532.14,C1440057381,963532.14,0,C268086000,0,0,1
2,TRANSFER,18627.02,C1375503918,18627.02,0,C234430897,0,0,1
36,TRANSFER,103056,C383698470,103056,0,C761769299,0,0,1
87,CASH_OUT,114339.1,C183849466,114339.1,0,C1798936808,41413.23,155752.33,1
9,TRANSFER,244068.01,C1087133093,244068.01,0,C1855553543,0,0,1
95,TRANSFER,655676.97,C428343058,655676.97,0,C1518840126,0,0,1
12,CASH_OUT,149668.66,C227115333,0,0,C460735540,44170.11,193838.76,1
34,TRANSFER,51424.22,C1887135298,51424.22,0,C1119742908,0,0,1
12,CASH_OUT,19472,C1205151454,19472,0,C664770316,0,19472,1
44,CASH_OUT,387952.42,C321872585,387952.42,0,C401911630,2070655.98,2222177.16,1
39,TRANSFER,238717.5,C492613437,238717.5,0,C74971191,0,0,1
94,CASH_OUT,460635.82,C1563063305,460635.82,0,C262427288,544728.69,1005364.51,1
71,CASH_OUT,386996.34,C1461649383,386996.34,0,C798055687,512943.11,899939.45,1
41,TRANSFER,581889.94,C518343264,581889.94,0,C596058183,0,0,1
85,CASH_OUT,8924971.59,C1227042704,8924971.59,0,C585705042,59990.3,8984961.89,1
27,TRANSFER,494244.61,C1529468267,494244.61,0,C1924171481,0,0,1
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0,C714051433,0,1789942.62,1
75,TRANSFER,959018.79,C1318698561,959018.79,0,C2115087067,0,0,1
91,CASH_OUT,921668.95,C1505563519,921668.95,0,C863042157,96395.54,1018064.5,1
77,TRANSFER,239473.85,C729877384,239473.85,0,C1610940627,0,0,1
10,CASH_OUT,277970.88,C489647033,0,0,C571514738,0,277970.88,1
86,TRANSFER,10000000,C1843531771,18900000,8931607.89,C632110164,0,0,1
43,CASH_OUT,29988,C756162144,29988,0,C1734856260,0,29988,1
76,CASH_OUT,2066446.27,C725597637,2066446.27,0,C157857444,423086.94,2489533.21,1
51,CASH_OUT,1398946.33,C1269420432,1398946.33,0,C237977902,0,1398946.33,1
20,TRANSFER,448025.06,C1976637754,448025.06,0,C4020115,0,0,1
51,CASH_OUT,567932.31,C1373739020,567932.31,0,C1576761892,0,567932.31,1
29,TRANSFER,340198.41,C491994230,340198.41,0,C772681684,0,0,1
47,TRANSFER,667043.9,C1221718544,667043.9,0,C29028630,0,0,1
86,CASH_OUT,305817.12,C337026029,305817.12,0,C1022926752,0,305817.12,1
18,CASH_OUT,314251.58,C1462280812,75956.47,0,C90486891,7962205.25,8276456.84,1
86,CASH_OUT,10000000,C538142346,10000000,0,C557678014,0,10000000,1
86,CASH_OUT,6972164.97,C1268472825,6972164.97,0,C2126149202,5680.28,6977845.25,1
50,TRANSFER,967153.5,C850743663,967153.5,0,C1137540009,0,0,1
84,TRANSFER,10000000,C792651637,14800000,4830219.15,C397396936,0,0,1
91,CASH_OUT,28308.97,C1851254039,28308.97,0,C1151857075,0,28308.97,1
94,TRANSFER,1454592.61,C708686257,1454592.61,0,C191950817,0,0,1
59,CASH_OUT,9748.89,C383165349,9748.89,0,C868497487,180869.12,190618.01,1
12,TRANSFER,1041647.06,C345293642,1041647.06,0,C937194908,0,0,1
86,CASH_OUT,6972164.97,C1268472825,6972164.97,0,C2126149202,5680.28,6977845.25,1
46,TRANSFER,9977761.05,C154757729,9977761.05,0,C1895716929,0,0,1
84,CASH_OUT,152331.26,C942925545,152331.26,0,C1633587807,676868.23,829199.49,1
19,CASH_OUT,161939.36,C1993475473,161939.36,0,C1832323051,628935.02,851972.34,1
68,CASH_OUT,374178.28,C712970778,374178.28,0,C44247024,616364.57,990542.85,1
71,TRANSFER,62091.44,C1985338048,62091.44,0,C1366367431,0,0,1
36,TRANSFER,886592.76,C1027885522,886592.76,0,C201404620,0,0,1
17,TRANSFER,195351.76,C1420261366,195351.76,0,C639808302,0,0,1
4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1
77,CASH_OUT,2149976.69,C1519673706,2149976.69,0,C1396705699,0,2149976.69,1
16,TRANSFER,2198224.71,C752563135,2198224.71,0,C247007952,0,0,1
90,TRANSFER,266746.42,C1640647431,266746.42,0,C1995045376,0,0,1
77,TRANSFER,2149976.69,C1907685273,2149976.69,0,C2107203461,0,0,1
86,CASH_OUT,6972164.97,C1268472825,6972164.97,0,C2126149202,5680.28,6977845.25,1
25,CASH_OUT,8383.17,C644686763,8383.17,0,C980380973,6577262.64,6585645.81,1
49,TRANSFER,114017.19,C1785967281,114017.19,0,C68578357,0,0,1
44,TRANSFER,44571.94,C1819568647,44571.94,0,C258309243,0,0,1
45,TRANSFER,5188875.35,C1556710652,5188875.35,0,C1264872013,0,0,1
31,TRANSFER,587031.2,C1909564191,587031.2,0,C2047987632,0,0,1
59,CASH_OUT,9748.89,C383165349,9748.89,0,C868497487,180869.12,190618.01,1
90,TRANSFER,134515.36,C1087234685,134515.36,0,C271149484,0,0,1
43,CASH_OUT,29988,C756162144,29988,0,C1734856260,0,29988,1
74,CASH_OUT,4375931.29,C367894534,4375931.29,0,C397644656,68494.86,4444426.16,1
65,CASH_OUT,446032.95,C289101217,446032.95,0,C514505298,205977.41,652010.36,1
46,TRANSFER,9977761.05,C154757729,9977761.05,0,C1895716929,0,0,1
14,TRANSFER,1832319.42,C439830884,1832319.42,0,C1133002328,0,0,1
51,CASH_OUT,339275.64,C433192438,339275.64,0,C1002469873,1481576.03,1820851.68,1
14,CASH_OUT,143032,C465166521,143032,0,C487776685,814654.61,1020323.73,1
6,CASH_OUT,10565,C1191732945,10565,0,C418964192,36275,24380.72,1
74,TRANSFER,4582074.51,C1151172465,4582074.51,0,C2088124795,0,0,1
18,CASH_OUT,1102133.9,C1213142549,1102133.9,0,C1880832297,306228.56,1408362.45,1
36,CASH_OUT,886592.76,C1385592810,886592.76,0,C1755092826,112531.06,999123.82,1
58,CASH_OUT,246938.77,C1249676524,246938.77,0,C1822682019,0,246938.77,1
94,TRANSFER,363378.75,C998593582,363378.75,0,C855256022,0,0,1
92,CASH_OUT,271908.4,C71055143,271908.4,0,C1732817669,1488088.26,1759996.66,1
46,TRANSFER,945131.85,C1324043104,945131.85,0,C797897879,0,0,1
83,CASH_OUT,24412.07,C451805271,24412.07,0,C75671301,1564103.49,1588515.56,1
95,TRANSFER,87999.25,C927181710,87999.25,0,C757947873,0,0,1
75,TRANSFER,460436.43,C1935083121,460436.43,0,C83154619,0,0,1
71,CASH_OUT,304085.48,C1476565151,304085.48,0,C1637975724,152325.14,456410.63,1
2,TRANSFER,963532.14,C1440057381,963532.14,0,C268086000,0,0,1
38,CASH_OUT,448004.86,C949792674,448004.86,0,C1152369407,147828.66,595833.52,1
63,CASH_OUT,1693962.01,C1268276273,1693962.01,0,C959205237,98505.53,1792467.54,1
15,CASH_OUT,170,C1065370362,170,0,C200064275,413421.36,345764.15,1
10,TRANSFER,93810.76,C481501970,93810.76,0,C1262577882,0,0,1
41,TRANSFER,1270564.34,C1268743025,1270564.34,0,C802302527,0,0,1
69,TRANSFER,19776.71,C1567288795,19776.71,0,C1978402788,0,0,1
95,TRANSFER,56745.14,C872526349,56745.14,0,C1824885183,0,0,1
65,TRANSFER,701168.78,C1422133318,701168.78,0,C548676992,0,0,1
41,CASH_OUT,1783144.33,C229433868,1783144.33,0,C978822470,1793786.8,3576931.13,1
65,TRANSFER,701168.78,C1422133318,701168.78,0,C548676992,0,0,1
80,TRANSFER,244814.12,C2138181348,244814.12,0,C1608735206,0,0,1
84,CASH_OUT,351912.04,C1976472089,351912.04,0,C920627879,196753.09,548665.13,1
95,CASH_OUT,87999.25,C409531429,87999.25,0,C1827219533,0,87999.25,1
14,CASH_OUT,2927005.15,C2010427735,2927005.15,0,C1887744176,0,2994420.07,1
36,TRANSFER,2352524.18,C1498028072,2352524.18,0,C70360442,0,0,1
17,TRANSFER,1639676.27,C15998296,1639676.27,0,C1652158314,0,0,1
57,CASH_OUT,354441.19,C633069844,354441.19,0,C1718989078,452296.45,806737.65,1
89,TRANSFER,268230.43,C163362068,268230.43,0,C2101762472,0,0,1
36,TRANSFER,326884.31,C237051726,326884.31,0,C1684081981,0,0,1
7,CASH_OUT,441445.58,C398085606,441445.58,0,C2072030256,98993.5,0,1
11,TRANSFER,313418.28,C711446907,313418.28,0,C888769567,0,97980.88,1
7,TRANSFER,21571,C786114805,21571,0,C1666314150,0,0,1
12,TRANSFER,2007,C439464764,2007,0,C562360384,0,0,1
51,CASH_OUT,567932.31,C1373739020,567932.31,0,C1576761892,0,567932.31,1
69,TRANSFER,175328.85,C1805399811,175328.85,0,C1422711438,0,0,1
43,CASH_OUT,29988,C756162144,29988,0,C1734856260,0,29988,1
12,CASH_OUT,2007,C1331829443,2007,0,C127509847,129917.8,250910.76,1
6,CASH_OUT,26768.5,C682812632,26768.5,0,C256417920,101976,128744.5,1
81,TRANSFER,82527.13,C538871976,82527.13,0,C1208558259,0,0,1
22,CASH_OUT,489767.32,C480109552,489767.32,0,C720599914,0,489767.32,1
60,CASH_OUT,45807.51,C981996349,45807.51,0,C1099066639,267824.05,313631.56,1
47,CASH_OUT,36532.84,C1588509166,36532.84,0,C1486240719,0,36532.84,1
64,TRANSFER,104957.85,C1844789908,104957.85,0,C2049190094,0,0,1
46,CASH_OUT,82971.91,C522399382,82971.91,0,C509018542,39316.96,122288.87,1
75,CASH_OUT,810039.19,C1922445613,810039.19,0,C461145537,409035.12,1219074.31,1
49,TRANSFER,1021129.67,C1545338291,1021129.67,0,C372035143,0,0,1
6,TRANSFER,26768.5,C457596841,26768.5,0,C1956477953,0,0,1
74,TRANSFER,455074.13,C178620637,455074.13,0,C479353061,0,0,1
92,CASH_OUT,1461930.03,C1928781788,1461930.03,0,C1636281428,3762496.73,5224426.76,1
60,CASH_OUT,1026208.84,C518197295,1026208.84,0,C1560262585,353447.51,1379656.35,1
22,CASH_OUT,77773.14,C598573300,77773.14,0,C2060664104,1853403.61,1931176.75,1
33,TRANSFER,9887819.06,C1548903046,9887819.06,0,C2065423383,0,0,1
55,CASH_OUT,167715.53,C710580864,167715.53,0,C349231889,492360.21,660075.73,1
63,TRANSFER,197226.65,C1538536157,197226.65,0,C1896614473,0,0,1
84,CASH_OUT,39379.45,C743472915,39379.45,0,C165832169,188532.97,227912.43,1
76,TRANSFER,2066446.27,C1668561632,2066446.27,0,C575000794,0,0,1
56,TRANSFER,829885.13,C633571752,829885.13,0,C22428002,0,0,1
66,CASH_OUT,272791.44,C1671353324,272791.44,0,C1524911570,715267.02,988058.46,1
52,CASH_OUT,969259.07,C457586283,969259.07,0,C379384197,85723.45,1054982.52,1
67,TRANSFER,42513.08,C2009003297,42513.08,0,C1459842129,0,0,1
59,CASH_OUT,3904257.51,C280132554,3904257.51,0,C858291954,0,3904257.51,1
16,TRANSFER,2198224.71,C752563135,2198224.71,0,C247007952,0,0,1
82,TRANSFER,1534985.07,C1000937208,1534985.07,0,C1880907151,0,0,1
46,TRANSFER,585010.21,C1948614614,585010.21,0,C218558993,0,0,1
61,TRANSFER,55062.46,C960647528,55062.46,0,C1203056408,0,0,1
75,CASH_OUT,755813.12,C127671231,755813.12,0,C974221574,494575.27,1250388.38,1
71,CASH_OUT,345526.4,C1313615833,345526.4,0,C475338087,210291.99,555818.38,1
53,CASH_OUT,6215.44,C1351929617,6215.44,0,C842672981,191197.42,197412.85,1
36,CASH_OUT,103056,C1859440956,103056,0,C1389963224,444182.13,547238.13,1
74,TRANSFER,59127.34,C1444290021,59127.34,0,C959470338,0,0,1
14,CASH_OUT,1832319.42,C803703656,1832319.42,0,C858007309,43962.42,2440139.69,1
24,TRANSFER,6844.73,C997222163,6844.73,0,C761549792,0,0,1
55,CASH_OUT,283400.42,C2116041382,283400.42,0,C1772301094,2662439.92,2945840.34,1
74,CASH_OUT,2451423.58,C1267904754,2451423.58,0,C858620596,4870.65,2456294.22,1
18,TRANSFER,295664.18,C1726326177,295664.18,0,C1540448785,0,0,1
49,CASH_OUT,1021129.67,C771564749,1021129.67,0,C2126217921,86245.92,1107375.59,1
69,TRANSFER,582571.87,C1164571434,582571.87,0,C895361185,0,0,1
51,CASH_OUT,115881.21,C819461207,115881.21,0,C814886797,4774288.04,4890169.26,1
22,CASH_OUT,2068118.36,C1672125863,2068118.36,0,C559485820,3054285.45,5122403.81,1
71,TRANSFER,345526.4,C264616990,345526.4,0,C1955514169,0,0,1
16,TRANSFER,121626.82,C185016231,121626.82,0,C1409959,0,0,1
59,CASH_OUT,21174.45,C1739548854,21174.45,0,C240278716,31409.08,52583.53,1
91,CASH_OUT,28308.97,C1851254039,28308.97,0,C1151857075,0,28308.97,1
56,TRANSFER,1932200.59,C1448304922,1932200.59,0,C1082976131,0,0,1
58,CASH_OUT,3156421.43,C597790533,3156421.43,0,C1365109989,181440.45,3337861.88,1
78,CASH_OUT,1321091.25,C1817853136,1321091.25,0,C1040572676,0,1321091.25,1
17,CASH_OUT,1639676.27,C967691562,1639676.27,0,C2093967426,448954.92,2198318.48,1
42,CASH_OUT,5032484.73,C253446049,5032484.73,0,C57938337,873589.17,5906073.9,1
73,CASH_OUT,684796.16,C1555882195,684796.16,0,C644163395,2754453.54,3439249.7,1
13,TRANSFER,408,C2021466585,408,0,C1864486913,0,226013.18,1
14,CASH_OUT,1561891.66,C15204463,1561891.66,0,C1255502452,3471928.95,6443177.56,1
29,TRANSFER,340198.41,C491994230,340198.41,0,C772681684,0,0,1
2,TRANSFER,14949.84,C140702728,14949.84,0,C634210724,0,0,1
92,CASH_OUT,19742.71,C931340371,19742.71,0,C781083195,2098671.68,2118414.39,1
82,CASH_OUT,5338583.38,C1913306809,5338583.38,0,C343563320,31250.62,5369834,1
27,CASH_OUT,329937.88,C148278282,329937.88,0,C1783581377,349407.23,679345.1,1
34,CASH_OUT,27951.26,C476695686,27951.26,0,C90854025,10439,698752.71,1
70,TRANSFER,1036789.41,C282915164,1036789.41,0,C672400159,0,0,1
35,TRANSFER,472692.51,C892010542,472692.51,0,C935310781,0,0,1
38,TRANSFER,360688.3,C739289668,360688.3,0,C432663857,0,0,1
37,CASH_OUT,5979556.06,C1240594546,5979556.06,0,C579897687,0,5979556.06,1
14,CASH_OUT,2927005.15,C2010427735,2927005.15,0,C1887744176,0,2994420.07,1
55,TRANSFER,309254.05,C1323797959,309254.05,0,C986375360,0,0,1
73,TRANSFER,684796.16,C1223486306,684796.16,0,C964592362,0,0,1
42,CASH_OUT,1566057.28,C1496808239,1566057.28,0,C737489499,0,1566057.28,1
84,TRANSFER,4830219.15,C58626602,4830219.15,0,C1366192319,0,0,1
31,CASH_OUT,335219.49,C89283631,335219.49,0,C1228650470,111675.56,446895.05,1
51,CASH_OUT,1398946.33,C1269420432,1398946.33,0,C237977902,0,1398946.33,1
84,TRANSFER,10000000,C792651637,14800000,4830219.15,C397396936,0,0,1
25,CASH_OUT,802382.45,C1343455954,802382.45,0,C1045004287,0,802382.45,1
51,TRANSFER,339275.64,C427722942,339275.64,0,C2116826462,0,0,1
48,TRANSFER,337974.21,C2029593206,337974.21,0,C1780194403,0,0,1
3,CASH_OUT,22877,C2126545173,22877,0,C573200870,0,22877,1
79,CASH_OUT,353045.35,C1947418069,353045.35,0,C615914680,981978.74,1335024.09,1
5,TRANSFER,10119.47,C1775746074,10119.47,0,C746009679,0,0,1
37,CASH_OUT,93083.27,C517122648,93083.27,0,C839403720,2466124.85,2559208.13,1
15,CASH_OUT,164500.81,C1689700172,164500.81,0,C149696600,685636.21,850137.02,1
45,CASH_OUT,4919642.57,C693406382,4919642.57,0,C1514738968,1414095.92,6333738.49,1
80,CASH_OUT,173782.59,C2085532500,173782.59,0,C1628486398,3272453.63,3446236.22,1
17,TRANSFER,1639676.27,C15998296,1639676.27,0,C1652158314,0,0,1
52,CASH_OUT,128426.58,C742996578,128426.58,0,C11731793,0,128426.58,1
69,CASH_OUT,582571.87,C1154322501,582571.87,0,C1687580441,0,582571.87,1
70,TRANSFER,1036789.41,C282915164,1036789.41,0,C672400159,0,0,1
